time,field_value,field_friendly_name
2025-09-03T13:51:16.555797Z,0.0,dissatisfied
2025-09-03T13:51:16.565998Z,61.0,emotionBalance
2025-09-03T13:51:16.575488Z,230.0,emotionCognitiveRatio
2025-09-03T13:51:16.585361Z,10.0,emotionEnergyBalance
2025-09-03T13:51:16.596242Z,16.0,energy
2025-09-03T13:51:16.606114Z,30.0,excitement
2025-09-03T13:51:16.618094Z,15.0,extremeEmotion
2025-09-03T13:51:16.628871Z,-1.0,finalRiskLevel
2025-09-03T13:51:16.643755Z,21.0,hesitation
2025-09-03T13:51:16.654212Z,5.0,imagination
2025-09-03T13:51:16.663941Z,7.0,index
2025-09-03T13:51:16.674718Z,0.0,joy
2025-09-03T13:51:16.684670Z,2.0,mentalEffort
2025-09-03T13:51:16.695760Z,101.0,offlineLVA-cognitiveStress
2025-09-03T13:51:16.705901Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:16.719820Z,86.0,offlineLVA-emotionStress
2025-09-03T13:51:16.730011Z,66.0,offlineLVA-frgStress
2025-09-03T13:51:16.744580Z,125.0,offlineLVA-globalStress
2025-09-03T13:51:16.767560Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:16.776892Z,117.0,offlineLVA-riskStress
2025-09-03T13:51:16.786220Z,103.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:16.800049Z,13.0,offlineLVA-value
2025-09-03T13:51:16.810661Z,0.0,onlineLVA
2025-09-03T13:51:16.820293Z,1872.0,overallCognitiveActivity
2025-09-03T13:51:16.831399Z,4.0,oz1
2025-09-03T13:51:16.841736Z,3.0,oz2
2025-09-03T13:51:16.854758Z,-1.0,risk1
2025-09-03T13:51:16.870825Z,-1.0,risk2
2025-09-03T13:51:16.889260Z,194.0,riskOZ
2025-09-03T13:51:16.909386Z,0.0,sad
2025-09-03T13:51:16.922855Z,8.0,stress
2025-09-03T13:51:16.936346Z,15.0,uncertainty
2025-09-03T13:51:16.950054Z,0.0,uneasy
2025-09-03T13:51:16.961991Z,15.0,voiceEnergy
2025-09-03T13:51:16.975148Z,11.0,EDP-Anticipation
2025-09-03T13:51:16.988062Z,73.0,EDP-Concentrated
2025-09-03T13:51:16.998858Z,54.0,EDP-Confident
2025-09-03T13:51:17.008233Z,82.0,EDP-Distress
2025-09-03T13:51:17.018897Z,92.0,EDP-Emotional
2025-09-03T13:51:17.029408Z,80.0,EDP-Energetic
2025-09-03T13:51:17.042886Z,38.0,EDP-Hesitation
2025-09-03T13:51:17.053201Z,0.0,EDP-Passionate
2025-09-03T13:51:17.063985Z,52.0,EDP-Stressful
2025-09-03T13:51:17.074595Z,31.0,EDP-Thoughtful
2025-09-03T13:51:17.085841Z,0.0,EDP-Uneasy
2025-09-03T13:51:17.096226Z,42.0,EmotionPlayer-Aggression
2025-09-03T13:51:17.106912Z,107.0,EmotionPlayer-Energy
2025-09-03T13:51:17.118274Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:17.128303Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:17.137975Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:17.149954Z,68.0,EmotionPlayer-Stress
2025-09-03T13:51:17.159154Z,25.0,JQ
2025-09-03T13:51:17.168635Z,43.0,JQcl
2025-09-03T13:51:17.178386Z,0.0,LVA-CognitiveStress
2025-09-03T13:51:17.189071Z,0.0,LVA-EmotionStress
2025-09-03T13:51:17.199751Z,0.0,LVA-EnergyStress
2025-09-03T13:51:17.210509Z,0.0,LVA-GlobalStress
2025-09-03T13:51:17.221006Z,0.0,LVA-MentalEffort
2025-09-03T13:51:17.230297Z,0.0,LVA-SOSStress
2025-09-03T13:51:17.243730Z,2.0,LVARiskStress
2025-09-03T13:51:17.266502Z,100.0,SOS
2025-09-03T13:51:17.277022Z,759.0,VOL1
2025-09-03T13:51:17.286974Z,64.0,VOL2
2025-09-03T13:51:17.298596Z,0.0,aggression
2025-09-03T13:51:17.309163Z,0.0,anticipation
2025-09-03T13:51:17.324128Z,0.0,arousal
2025-09-03T13:51:17.334138Z,30.0,atmosphere
2025-09-03T13:51:17.345423Z,1.0,channel
2025-09-03T13:51:17.356364Z,106.0,cognitiveHighLowBalance
2025-09-03T13:51:17.366221Z,18.0,concentration
2025-09-03T13:51:17.376097Z,0.0,dissatisfied
2025-09-03T13:51:17.388113Z,61.0,emotionBalance
2025-09-03T13:51:17.397617Z,223.0,emotionCognitiveRatio
2025-09-03T13:51:17.406989Z,8.0,emotionEnergyBalance
2025-09-03T13:51:17.419712Z,20.0,energy
2025-09-03T13:51:17.431943Z,30.0,excitement
2025-09-03T13:51:17.445209Z,15.0,extremeEmotion
2025-09-03T13:51:17.458837Z,0.0,finalRiskLevel
2025-09-03T13:51:17.468780Z,19.0,hesitation
2025-09-03T13:51:17.479743Z,4.0,imagination
2025-09-03T13:51:17.491712Z,8.0,index
2025-09-03T13:51:17.499639Z,0.0,joy
2025-09-03T13:51:17.510185Z,4.0,mentalEffort
2025-09-03T13:51:17.523954Z,102.0,offlineLVA-cognitiveStress
2025-09-03T13:51:17.536477Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:17.546983Z,84.0,offlineLVA-emotionStress
2025-09-03T13:51:17.558070Z,67.0,offlineLVA-frgStress
2025-09-03T13:51:17.569177Z,124.0,offlineLVA-globalStress
2025-09-03T13:51:17.579502Z,8.0,offlineLVA-riskProbability
2025-09-03T13:51:17.590256Z,107.0,offlineLVA-riskStress
2025-09-03T13:51:17.600728Z,109.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:17.613145Z,13.0,offlineLVA-value
2025-09-03T13:51:17.622904Z,-2.0,onlineLVA
2025-09-03T13:51:17.633765Z,1874.0,overallCognitiveActivity
2025-09-03T13:51:17.644193Z,4.0,oz1
2025-09-03T13:51:17.655643Z,3.0,oz2
2025-09-03T13:51:17.667737Z,2.0,risk1
2025-09-03T13:51:17.678749Z,0.0,risk2
2025-09-03T13:51:17.690256Z,194.0,riskOZ
2025-09-03T13:51:17.701031Z,0.0,sad
2025-09-03T13:51:17.712251Z,8.0,stress
2025-09-03T13:51:17.723278Z,15.0,uncertainty
2025-09-03T13:51:17.733940Z,0.0,uneasy
2025-09-03T13:51:17.744378Z,15.0,voiceEnergy
2025-09-03T13:51:17.755666Z,7.0,EDP-Anticipation
2025-09-03T13:51:17.766673Z,84.0,EDP-Concentrated
2025-09-03T13:51:17.777892Z,52.0,EDP-Confident
2025-09-03T13:51:17.790543Z,60.0,EDP-Distress
2025-09-03T13:51:17.801368Z,89.0,EDP-Emotional
2025-09-03T13:51:17.811920Z,63.0,EDP-Energetic
2025-09-03T13:51:17.822323Z,50.0,EDP-Hesitation
2025-09-03T13:51:17.833104Z,0.0,EDP-Passionate
2025-09-03T13:51:17.844158Z,55.0,EDP-Stressful
2025-09-03T13:51:17.855217Z,24.0,EDP-Thoughtful
2025-09-03T13:51:17.865765Z,0.0,EDP-Uneasy
2025-09-03T13:51:17.876524Z,32.0,EmotionPlayer-Aggression
2025-09-03T13:51:17.888053Z,103.0,EmotionPlayer-Energy
2025-09-03T13:51:17.900238Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:17.911324Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:17.922307Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:17.934138Z,71.0,EmotionPlayer-Stress
2025-09-03T13:51:17.945027Z,23.0,JQ
2025-09-03T13:51:17.955132Z,45.0,JQcl
2025-09-03T13:51:17.966085Z,-1.0,LVA-CognitiveStress
2025-09-03T13:51:17.977393Z,-1.0,LVA-EmotionStress
2025-09-03T13:51:17.990677Z,-1.0,LVA-EnergyStress
2025-09-03T13:51:18.002467Z,-1.0,LVA-GlobalStress
2025-09-03T13:51:18.013693Z,-1.0,LVA-MentalEffort
2025-09-03T13:51:18.025536Z,-1.0,LVA-SOSStress
2025-09-03T13:51:18.037720Z,-1.0,LVARiskStress
2025-09-03T13:51:18.049866Z,103.0,SOS
2025-09-03T13:51:18.060365Z,798.0,VOL1
2025-09-03T13:51:18.070027Z,64.0,VOL2
2025-09-03T13:51:18.080437Z,0.0,aggression
2025-09-03T13:51:18.091149Z,0.0,anticipation
2025-09-03T13:51:18.102391Z,0.0,arousal
2025-09-03T13:51:18.113440Z,30.0,atmosphere
2025-09-03T13:51:18.124093Z,0.0,channel
2025-09-03T13:51:18.134931Z,88.0,cognitiveHighLowBalance
2025-09-03T13:51:18.145674Z,26.0,concentration
2025-09-03T13:51:18.158028Z,0.0,dissatisfied
2025-09-03T13:51:18.168695Z,56.0,emotionBalance
2025-09-03T13:51:18.180634Z,195.0,emotionCognitiveRatio
2025-09-03T13:51:18.191400Z,8.0,emotionEnergyBalance
2025-09-03T13:51:18.200752Z,15.0,energy
2025-09-03T13:51:18.209947Z,30.0,excitement
2025-09-03T13:51:18.218844Z,18.0,extremeEmotion
2025-09-03T13:51:18.227535Z,-1.0,finalRiskLevel
2025-09-03T13:51:18.236301Z,20.0,hesitation
2025-09-03T13:51:18.245617Z,2.0,imagination
2025-09-03T13:51:18.254450Z,9.0,index
2025-09-03T13:51:18.263383Z,0.0,joy
2025-09-03T13:51:18.273708Z,0.0,mentalEffort
2025-09-03T13:51:18.282923Z,104.0,offlineLVA-cognitiveStress
2025-09-03T13:51:18.291551Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:18.300702Z,95.0,offlineLVA-emotionStress
2025-09-03T13:51:18.309703Z,30.0,offlineLVA-frgStress
2025-09-03T13:51:18.318637Z,120.0,offlineLVA-globalStress
2025-09-03T13:51:18.328395Z,40.0,offlineLVA-riskProbability
2025-09-03T13:51:18.338154Z,95.0,offlineLVA-riskStress
2025-09-03T13:51:18.347315Z,88.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:18.356764Z,13.0,offlineLVA-value
2025-09-03T13:51:18.367470Z,0.0,onlineLVA
2025-09-03T13:51:18.377894Z,1451.0,overallCognitiveActivity
2025-09-03T13:51:18.387222Z,4.0,oz1
2025-09-03T13:51:18.401732Z,4.0,oz2
2025-09-03T13:51:18.415436Z,-1.0,risk1
2025-09-03T13:51:18.425680Z,-1.0,risk2
2025-09-03T13:51:18.434151Z,255.0,riskOZ
2025-09-03T13:51:18.443858Z,0.0,sad
2025-09-03T13:51:18.453676Z,7.0,stress
2025-09-03T13:51:18.462157Z,15.0,uncertainty
2025-09-03T13:51:18.471521Z,0.0,uneasy
2025-09-03T13:51:18.480948Z,15.0,voiceEnergy
2025-09-03T13:51:18.491783Z,9.0,EDP-Anticipation
2025-09-03T13:51:18.502939Z,85.0,EDP-Concentrated
2025-09-03T13:51:18.513244Z,50.0,EDP-Confident
2025-09-03T13:51:18.524617Z,60.0,EDP-Distress
2025-09-03T13:51:18.535364Z,88.0,EDP-Emotional
2025-09-03T13:51:18.547763Z,58.0,EDP-Energetic
2025-09-03T13:51:18.558801Z,48.0,EDP-Hesitation
2025-09-03T13:51:18.569990Z,0.0,EDP-Passionate
2025-09-03T13:51:18.580233Z,55.0,EDP-Stressful
2025-09-03T13:51:18.590626Z,24.0,EDP-Thoughtful
2025-09-03T13:51:18.600558Z,0.0,EDP-Uneasy
2025-09-03T13:51:18.609532Z,32.0,EmotionPlayer-Aggression
2025-09-03T13:51:18.618700Z,104.0,EmotionPlayer-Energy
2025-09-03T13:51:18.628030Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:18.637261Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:18.645998Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:18.655603Z,72.0,EmotionPlayer-Stress
2025-09-03T13:51:18.664491Z,23.0,JQ
2025-09-03T13:51:18.674884Z,43.0,JQcl
2025-09-03T13:51:18.684360Z,-1.0,LVA-CognitiveStress
2025-09-03T13:51:18.693057Z,-1.0,LVA-EmotionStress
2025-09-03T13:51:18.703208Z,-1.0,LVA-EnergyStress
2025-09-03T13:51:18.713813Z,-1.0,LVA-GlobalStress
2025-09-03T13:51:18.724267Z,-1.0,LVA-MentalEffort
2025-09-03T13:51:18.735048Z,-1.0,LVA-SOSStress
2025-09-03T13:51:18.748434Z,-1.0,LVARiskStress
2025-09-03T13:51:18.759540Z,103.0,SOS
2025-09-03T13:51:18.771136Z,798.0,VOL1
2025-09-03T13:51:18.781770Z,64.0,VOL2
2025-09-03T13:51:18.793668Z,0.0,aggression
2025-09-03T13:51:18.803466Z,0.0,anticipation
2025-09-03T13:51:18.814300Z,0.0,arousal
2025-09-03T13:51:18.824388Z,30.0,atmosphere
2025-09-03T13:51:18.834723Z,1.0,channel
2025-09-03T13:51:18.848159Z,88.0,cognitiveHighLowBalance
2025-09-03T13:51:18.859069Z,27.0,concentration
2025-09-03T13:51:18.870165Z,0.0,dissatisfied
2025-09-03T13:51:18.880705Z,55.0,emotionBalance
2025-09-03T13:51:18.895367Z,187.0,emotionCognitiveRatio
2025-09-03T13:51:18.905991Z,10.0,emotionEnergyBalance
2025-09-03T13:51:18.917347Z,12.0,energy
2025-09-03T13:51:18.928217Z,30.0,excitement
2025-09-03T13:51:18.938112Z,17.0,extremeEmotion
2025-09-03T13:51:18.948998Z,-1.0,finalRiskLevel
2025-09-03T13:51:18.959805Z,20.0,hesitation
2025-09-03T13:51:18.970337Z,2.0,imagination
2025-09-03T13:51:18.980110Z,10.0,index
2025-09-03T13:51:18.990047Z,0.0,joy
2025-09-03T13:51:18.998969Z,0.0,mentalEffort
2025-09-03T13:51:19.007495Z,103.0,offlineLVA-cognitiveStress
2025-09-03T13:51:19.016308Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:19.025920Z,95.0,offlineLVA-emotionStress
2025-09-03T13:51:19.035251Z,30.0,offlineLVA-frgStress
2025-09-03T13:51:19.045383Z,119.0,offlineLVA-globalStress
2025-09-03T13:51:19.054267Z,40.0,offlineLVA-riskProbability
2025-09-03T13:51:19.063862Z,94.0,offlineLVA-riskStress
2025-09-03T13:51:19.072800Z,89.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:19.082253Z,13.0,offlineLVA-value
2025-09-03T13:51:19.091954Z,0.0,onlineLVA
2025-09-03T13:51:19.101390Z,1443.0,overallCognitiveActivity
2025-09-03T13:51:19.110977Z,4.0,oz1
2025-09-03T13:51:19.121161Z,4.0,oz2
2025-09-03T13:51:19.130000Z,-1.0,risk1
2025-09-03T13:51:19.140742Z,-1.0,risk2
2025-09-03T13:51:19.152399Z,255.0,riskOZ
2025-09-03T13:51:19.162923Z,0.0,sad
2025-09-03T13:51:19.173997Z,7.0,stress
2025-09-03T13:51:19.182713Z,15.0,uncertainty
2025-09-03T13:51:19.193708Z,0.0,uneasy
2025-09-03T13:51:19.202937Z,15.0,voiceEnergy
2025-09-03T13:51:19.211850Z,7.0,EDP-Anticipation
2025-09-03T13:51:19.221528Z,80.0,EDP-Concentrated
2025-09-03T13:51:19.231844Z,57.0,EDP-Confident
2025-09-03T13:51:19.242677Z,20.0,EDP-Distress
2025-09-03T13:51:19.252422Z,58.0,EDP-Emotional
2025-09-03T13:51:19.263362Z,63.0,EDP-Energetic
2025-09-03T13:51:19.273419Z,50.0,EDP-Hesitation
2025-09-03T13:51:19.284202Z,0.0,EDP-Passionate
2025-09-03T13:51:19.294429Z,36.0,EDP-Stressful
2025-09-03T13:51:19.304418Z,24.0,EDP-Thoughtful
2025-09-03T13:51:19.314575Z,0.0,EDP-Uneasy
2025-09-03T13:51:19.324894Z,33.0,EmotionPlayer-Aggression
2025-09-03T13:51:19.335107Z,109.0,EmotionPlayer-Energy
2025-09-03T13:51:19.349584Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:19.360180Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:19.369599Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:19.381584Z,56.0,EmotionPlayer-Stress
2025-09-03T13:51:19.392302Z,11.0,JQ
2025-09-03T13:51:19.402071Z,46.0,JQcl
2025-09-03T13:51:19.412613Z,0.0,LVA-CognitiveStress
2025-09-03T13:51:19.422981Z,0.0,LVA-EmotionStress
2025-09-03T13:51:19.433640Z,0.0,LVA-EnergyStress
2025-09-03T13:51:19.443775Z,0.0,LVA-GlobalStress
2025-09-03T13:51:19.455145Z,0.0,LVA-MentalEffort
2025-09-03T13:51:19.466027Z,0.0,LVA-SOSStress
2025-09-03T13:51:19.476717Z,2.0,LVARiskStress
2025-09-03T13:51:19.487812Z,100.0,SOS
2025-09-03T13:51:19.497709Z,706.0,VOL1
2025-09-03T13:51:19.509100Z,64.0,VOL2
2025-09-03T13:51:19.519911Z,3.0,aggression
2025-09-03T13:51:19.531254Z,0.0,anticipation
2025-09-03T13:51:19.541918Z,0.0,arousal
2025-09-03T13:51:19.552664Z,30.0,atmosphere
2025-09-03T13:51:19.564480Z,0.0,channel
2025-09-03T13:51:19.575347Z,50.0,cognitiveHighLowBalance
2025-09-03T13:51:19.586178Z,21.0,concentration
2025-09-03T13:51:19.596990Z,0.0,dissatisfied
2025-09-03T13:51:19.607863Z,52.0,emotionBalance
2025-09-03T13:51:19.618144Z,113.0,emotionCognitiveRatio
2025-09-03T13:51:19.629146Z,4.0,emotionEnergyBalance
2025-09-03T13:51:19.640605Z,16.0,energy
2025-09-03T13:51:19.651234Z,19.0,excitement
2025-09-03T13:51:19.662439Z,11.0,extremeEmotion
2025-09-03T13:51:19.672921Z,0.0,finalRiskLevel
2025-09-03T13:51:19.684343Z,19.0,hesitation
2025-09-03T13:51:19.695723Z,3.0,imagination
2025-09-03T13:51:19.705614Z,11.0,index
2025-09-03T13:51:19.715955Z,0.0,joy
2025-09-03T13:51:19.724991Z,0.0,mentalEffort
2025-09-03T13:51:19.733813Z,111.0,offlineLVA-cognitiveStress
2025-09-03T13:51:19.745380Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:19.757853Z,122.0,offlineLVA-emotionStress
2025-09-03T13:51:19.764369Z,64.0,offlineLVA-frgStress
2025-09-03T13:51:19.773638Z,90.0,offlineLVA-globalStress
2025-09-03T13:51:19.782520Z,11.0,offlineLVA-riskProbability
2025-09-03T13:51:19.791483Z,111.0,offlineLVA-riskStress
2025-09-03T13:51:19.801210Z,93.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:19.810241Z,7.0,offlineLVA-value
2025-09-03T13:51:19.819540Z,-2.0,onlineLVA
2025-09-03T13:51:19.829813Z,881.0,overallCognitiveActivity
2025-09-03T13:51:19.839903Z,2.0,oz1
2025-09-03T13:51:19.848879Z,3.0,oz2
2025-09-03T13:51:19.858632Z,2.0,risk1
2025-09-03T13:51:19.867468Z,0.0,risk2
2025-09-03T13:51:19.877190Z,96.0,riskOZ
2025-09-03T13:51:19.886655Z,0.0,sad
2025-09-03T13:51:19.895421Z,1.0,stress
2025-09-03T13:51:19.904518Z,13.0,uncertainty
2025-09-03T13:51:19.913810Z,0.0,uneasy
2025-09-03T13:51:19.922939Z,14.0,voiceEnergy
2025-09-03T13:51:19.931762Z,13.0,EDP-Anticipation
2025-09-03T13:51:19.941569Z,69.0,EDP-Concentrated
2025-09-03T13:51:19.950235Z,53.0,EDP-Confident
2025-09-03T13:51:19.959814Z,20.0,EDP-Distress
2025-09-03T13:51:19.969727Z,66.0,EDP-Emotional
2025-09-03T13:51:19.978671Z,59.0,EDP-Energetic
2025-09-03T13:51:19.987579Z,41.0,EDP-Hesitation
2025-09-03T13:51:19.997434Z,0.0,EDP-Passionate
2025-09-03T13:51:20.006011Z,36.0,EDP-Stressful
2025-09-03T13:51:20.016719Z,22.0,EDP-Thoughtful
2025-09-03T13:51:20.025432Z,0.0,EDP-Uneasy
2025-09-03T13:51:20.034522Z,39.0,EmotionPlayer-Aggression
2025-09-03T13:51:20.043577Z,108.0,EmotionPlayer-Energy
2025-09-03T13:51:20.052536Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:20.063715Z,127.0,EmotionPlayer-Risk
2025-09-03T13:51:20.072493Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:20.082600Z,57.0,EmotionPlayer-Stress
2025-09-03T13:51:20.091288Z,11.0,JQ
2025-09-03T13:51:20.101302Z,44.0,JQcl
2025-09-03T13:51:20.110296Z,0.0,LVA-CognitiveStress
2025-09-03T13:51:20.119837Z,0.0,LVA-EmotionStress
2025-09-03T13:51:20.130151Z,0.0,LVA-EnergyStress
2025-09-03T13:51:20.141338Z,0.0,LVA-GlobalStress
2025-09-03T13:51:20.153619Z,0.0,LVA-MentalEffort
2025-09-03T13:51:20.167614Z,0.0,LVA-SOSStress
2025-09-03T13:51:20.179442Z,3.0,LVARiskStress
2025-09-03T13:51:20.190124Z,88.0,SOS
2025-09-03T13:51:20.201840Z,674.0,VOL1
2025-09-03T13:51:20.213741Z,65.0,VOL2
2025-09-03T13:51:20.224612Z,5.0,aggression
2025-09-03T13:51:20.235718Z,0.0,anticipation
2025-09-03T13:51:20.247302Z,0.0,arousal
2025-09-03T13:51:20.258199Z,30.0,atmosphere
2025-09-03T13:51:20.269540Z,1.0,channel
2025-09-03T13:51:20.284214Z,56.0,cognitiveHighLowBalance
2025-09-03T13:51:20.295776Z,14.0,concentration
2025-09-03T13:51:20.308664Z,0.0,dissatisfied
2025-09-03T13:51:20.319741Z,54.0,emotionBalance
2025-09-03T13:51:20.331392Z,134.0,emotionCognitiveRatio
2025-09-03T13:51:20.343323Z,5.0,emotionEnergyBalance
2025-09-03T13:51:20.354922Z,15.0,energy
2025-09-03T13:51:20.366627Z,24.0,excitement
2025-09-03T13:51:20.377719Z,6.0,extremeEmotion
2025-09-03T13:51:20.389112Z,0.0,finalRiskLevel
2025-09-03T13:51:20.402142Z,17.0,hesitation
2025-09-03T13:51:20.414091Z,2.0,imagination
2025-09-03T13:51:20.425354Z,12.0,index
2025-09-03T13:51:20.436209Z,0.0,joy
2025-09-03T13:51:20.447974Z,0.0,mentalEffort
2025-09-03T13:51:20.458595Z,107.0,offlineLVA-cognitiveStress
2025-09-03T13:51:20.470000Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:20.483522Z,114.0,offlineLVA-emotionStress
2025-09-03T13:51:20.495424Z,73.0,offlineLVA-frgStress
2025-09-03T13:51:20.506654Z,87.0,offlineLVA-globalStress
2025-09-03T13:51:20.518023Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:20.529765Z,110.0,offlineLVA-riskStress
2025-09-03T13:51:20.541223Z,89.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:20.554191Z,0.0,offlineLVA-value
2025-09-03T13:51:20.568649Z,-2.0,onlineLVA
2025-09-03T13:51:20.580627Z,1041.0,overallCognitiveActivity
2025-09-03T13:51:20.593083Z,1.0,oz1
2025-09-03T13:51:20.603867Z,2.0,oz2
2025-09-03T13:51:20.615527Z,3.0,risk1
2025-09-03T13:51:20.627604Z,0.0,risk2
2025-09-03T13:51:20.638527Z,40.0,riskOZ
2025-09-03T13:51:20.652625Z,0.0,sad
2025-09-03T13:51:20.663405Z,1.0,stress
2025-09-03T13:51:20.675016Z,14.0,uncertainty
2025-09-03T13:51:20.687064Z,0.0,uneasy
2025-09-03T13:51:20.699674Z,13.0,voiceEnergy
2025-09-03T13:51:20.711240Z,14.0,EDP-Anticipation
2025-09-03T13:51:20.722663Z,46.0,EDP-Concentrated
2025-09-03T13:51:20.733995Z,52.0,EDP-Confident
2025-09-03T13:51:20.748255Z,34.0,EDP-Distress
2025-09-03T13:51:20.759924Z,74.0,EDP-Emotional
2025-09-03T13:51:20.771514Z,42.0,EDP-Energetic
2025-09-03T13:51:20.784422Z,38.0,EDP-Hesitation
2025-09-03T13:51:20.795861Z,0.0,EDP-Passionate
2025-09-03T13:51:20.812274Z,38.0,EDP-Stressful
2025-09-03T13:51:20.825922Z,22.0,EDP-Thoughtful
2025-09-03T13:51:20.837201Z,12.0,EDP-Uneasy
2025-09-03T13:51:20.848338Z,24.0,EmotionPlayer-Aggression
2025-09-03T13:51:20.860489Z,98.0,EmotionPlayer-Energy
2025-09-03T13:51:20.871407Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:20.883062Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:20.893068Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:20.902843Z,51.0,EmotionPlayer-Stress
2025-09-03T13:51:20.912444Z,16.0,JQ
2025-09-03T13:51:20.921422Z,55.0,JQcl
2025-09-03T13:51:20.930411Z,0.0,LVA-CognitiveStress
2025-09-03T13:51:20.940303Z,0.0,LVA-EmotionStress
2025-09-03T13:51:20.950529Z,0.0,LVA-EnergyStress
2025-09-03T13:51:20.960446Z,0.0,LVA-GlobalStress
2025-09-03T13:51:20.970462Z,0.0,LVA-MentalEffort
2025-09-03T13:51:20.984750Z,0.0,LVA-SOSStress
2025-09-03T13:51:20.996059Z,3.0,LVARiskStress
2025-09-03T13:51:21.007382Z,83.0,SOS
2025-09-03T13:51:21.018197Z,833.0,VOL1
2025-09-03T13:51:21.030769Z,74.0,VOL2
2025-09-03T13:51:21.042566Z,0.0,aggression
2025-09-03T13:51:21.055451Z,1.0,anticipation
2025-09-03T13:51:21.067994Z,0.0,arousal
2025-09-03T13:51:21.078549Z,30.0,atmosphere
2025-09-03T13:51:21.088507Z,0.0,channel
2025-09-03T13:51:21.099350Z,206.0,cognitiveHighLowBalance
2025-09-03T13:51:21.109068Z,1.0,concentration
2025-09-03T13:51:21.119139Z,0.0,dissatisfied
2025-09-03T13:51:21.130013Z,58.0,emotionBalance
2025-09-03T13:51:21.139707Z,183.0,emotionCognitiveRatio
2025-09-03T13:51:21.152891Z,14.0,emotionEnergyBalance
2025-09-03T13:51:21.162920Z,8.0,energy
2025-09-03T13:51:21.173123Z,30.0,excitement
2025-09-03T13:51:21.183052Z,11.0,extremeEmotion
2025-09-03T13:51:21.193674Z,0.0,finalRiskLevel
2025-09-03T13:51:21.202591Z,16.0,hesitation
2025-09-03T13:51:21.212563Z,1.0,imagination
2025-09-03T13:51:21.222038Z,13.0,index
2025-09-03T13:51:21.231562Z,0.0,joy
2025-09-03T13:51:21.241897Z,0.0,mentalEffort
2025-09-03T13:51:21.252923Z,103.0,offlineLVA-cognitiveStress
2025-09-03T13:51:21.262936Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:21.272033Z,97.0,offlineLVA-emotionStress
2025-09-03T13:51:21.281185Z,143.0,offlineLVA-frgStress
2025-09-03T13:51:21.292863Z,102.0,offlineLVA-globalStress
2025-09-03T13:51:21.303155Z,14.0,offlineLVA-riskProbability
2025-09-03T13:51:21.316342Z,119.0,offlineLVA-riskStress
2025-09-03T13:51:21.327642Z,89.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:21.340889Z,13.0,offlineLVA-value
2025-09-03T13:51:21.354352Z,-2.0,onlineLVA
2025-09-03T13:51:21.365342Z,1399.0,overallCognitiveActivity
2025-09-03T13:51:21.377773Z,4.0,oz1
2025-09-03T13:51:21.389088Z,3.0,oz2
2025-09-03T13:51:21.401203Z,3.0,risk1
2025-09-03T13:51:21.413315Z,0.0,risk2
2025-09-03T13:51:21.424658Z,194.0,riskOZ
2025-09-03T13:51:21.436762Z,0.0,sad
2025-09-03T13:51:21.448168Z,3.0,stress
2025-09-03T13:51:21.459706Z,15.0,uncertainty
2025-09-03T13:51:21.470244Z,0.0,uneasy
2025-09-03T13:51:21.481390Z,16.0,voiceEnergy
2025-09-03T13:51:21.492645Z,13.0,EDP-Anticipation
2025-09-03T13:51:21.504146Z,38.0,EDP-Concentrated
2025-09-03T13:51:21.517219Z,51.0,EDP-Confident
2025-09-03T13:51:21.533427Z,33.0,EDP-Distress
2025-09-03T13:51:21.544678Z,76.0,EDP-Emotional
